user_id,recommendation_type,recommended_product,product_type,target_issue,confidence_score,accepted_by_user,compliance_rate,followup_result_score,days_until_followup
HSP20255026,Diet,Eius Cleanser,Supplement,Pigmentation,0.97,True,0.52,2,87
HSP20246530,Lifestyle,Officia Cleanser,Tool,Wrinkles,0.89,True,0.36,3,72
HSP20239005,Skincare,Corrupti Cleanser,Tool,Pigmentation,0.77,False,0.84,2,16
HSP20248550,Haircare,Deleniti Supplement,Serum,Wrinkles,0.85,False,0.95,4,18
HSP20226770,Diet,Incidunt Serum,Supplement,Hair Thinning,0.82,True,0.91,5,40
HSP20223293,Skincare,Ab Supplement,Supplement,Pigmentation,0.83,False,0.99,5,51
HSP20259000,Skincare,Nam Cleanser,Serum,Wrinkles,0.98,True,0.53,5,87
HSP20229882,Lifestyle,Iusto Serum,Serum,Hair Thinning,0.96,False,0.89,4,65
HSP20219584,Haircare,Sit Oil,Cleanser,Pigmentation,0.76,True,0.74,0,36
HSP20212217,Skincare,Modi Supplement,Tool,Pigmentation,0.72,False,0.89,2,36
HSP20211104,Diet,Iure Supplement,Cleanser,Hair Thinning,0.75,True,0.35,5,48
HSP20243252,Diet,Nulla Serum,Serum,Hair Thinning,0.82,True,0.7,5,33
HSP20222113,Skincare,Iusto Tool,Supplement,Acne,0.95,False,0.98,4,70
HSP20221149,Haircare,Non Serum,Supplement,Dryness,0.83,True,0.34,0,37
HSP20229285,Diet,Totam Cleanser,Cleanser,Hair Thinning,0.92,True,0.7,3,25
HSP20247114,Skincare,Saepe Supplement,Supplement,Pigmentation,0.83,False,0.52,5,55
HSP20218916,Haircare,Deleniti Tool,Supplement,Hair Thinning,0.85,False,0.54,2,56
HSP20241257,Diet,In Oil,Tool,Dryness,0.92,True,0.68,4,38
HSP20219719,Diet,Iste Cleanser,Serum,Acne,0.95,False,0.68,0,76
HSP20257739,Diet,Sed Oil,Tool,Wrinkles,0.77,True,0.9,4,8
HSP20211274,Diet,Voluptate Oil,Cleanser,Hair Thinning,0.86,True,0.44,4,64
HSP20255501,Haircare,Eligendi Serum,Serum,Hair Thinning,0.88,False,0.55,2,87
HSP20255697,Diet,Perferendis Oil,Serum,Wrinkles,0.94,False,0.62,2,60
HSP20219228,Haircare,Ipsam Supplement,Oil,Wrinkles,0.91,True,0.37,1,27
HSP20243937,Lifestyle,Dolorum Serum,Tool,Hair Thinning,0.81,False,0.99,2,73
HSP20212578,Lifestyle,Nam Supplement,Serum,Hair Thinning,0.93,True,0.41,5,23
HSP20253439,Skincare,Ipsum Oil,Supplement,Dryness,0.78,True,0.53,2,58
HSP20224144,Skincare,Illum Oil,Supplement,Dryness,0.89,True,0.83,5,58
HSP20259625,Diet,Voluptate Tool,Supplement,Wrinkles,0.92,False,0.66,1,85
HSP20236807,Haircare,Tempora Serum,Cleanser,Pigmentation,0.94,False,0.61,2,8
HSP20237502,Lifestyle,Porro Cleanser,Serum,Hair Thinning,0.74,False,0.7,0,76
HSP20217112,Skincare,Repellat Serum,Serum,Dryness,0.98,True,0.86,1,57
HSP20248520,Lifestyle,Exercitationem Cleanser,Tool,Acne,0.87,False,0.75,4,87
HSP20254984,Diet,Itaque Cleanser,Oil,Acne,0.97,False,0.6,3,60
HSP20225914,Diet,Minus Oil,Serum,Acne,0.8,False,0.98,5,80
HSP20211519,Haircare,Hic Supplement,Cleanser,Wrinkles,0.95,False,0.53,3,53
HSP20217640,Haircare,Mollitia Serum,Tool,Dryness,0.83,True,0.59,5,31
HSP20247179,Skincare,Maiores Serum,Serum,Wrinkles,0.74,True,0.97,5,74
HSP20258798,Haircare,Cum Cleanser,Serum,Pigmentation,0.82,True,0.91,4,12
HSP20211154,Skincare,Recusandae Oil,Supplement,Acne,0.75,False,0.68,3,41
HSP20222354,Haircare,Eligendi Serum,Tool,Wrinkles,0.71,True,0.83,2,25
HSP20248109,Haircare,Rerum Serum,Oil,Wrinkles,0.87,True,0.74,1,23
HSP20232562,Diet,Quisquam Oil,Supplement,Pigmentation,0.71,False,0.45,0,11
HSP20251697,Lifestyle,Ducimus Serum,Oil,Acne,0.72,False,0.5,3,89
HSP20224463,Haircare,Vero Oil,Oil,Hair Thinning,0.88,True,0.7,0,39
HSP20258790,Skincare,Quo Tool,Serum,Acne,0.88,True,0.68,3,27
HSP20231762,Skincare,Alias Tool,Supplement,Wrinkles,0.78,True,0.47,5,20
HSP20215593,Skincare,Officiis Oil,Serum,Pigmentation,0.74,False,0.89,2,66
HSP20251539,Lifestyle,Voluptatum Supplement,Tool,Pigmentation,0.88,False,0.43,2,64
HSP20226152,Skincare,Eos Cleanser,Cleanser,Wrinkles,0.75,False,0.91,5,47
HSP20214394,Diet,Nulla Oil,Tool,Acne,0.92,True,0.76,4,86
HSP20253362,Haircare,Illum Oil,Tool,Pigmentation,0.82,False,0.48,2,27
HSP20242260,Haircare,Voluptate Serum,Tool,Acne,0.98,False,0.86,2,34
HSP20233661,Haircare,Atque Supplement,Cleanser,Acne,0.79,False,0.89,4,76
HSP20254939,Haircare,Nemo Serum,Oil,Acne,0.92,True,0.51,0,26
HSP20257375,Lifestyle,Veniam Oil,Supplement,Pigmentation,0.82,False,0.43,3,51
HSP20256435,Haircare,Praesentium Tool,Oil,Pigmentation,0.73,True,0.81,3,33
HSP20243292,Haircare,Deserunt Supplement,Serum,Acne,0.78,False,0.87,1,88
HSP20219204,Haircare,Tempora Serum,Cleanser,Pigmentation,0.99,True,0.35,0,67
HSP20231879,Haircare,Incidunt Oil,Cleanser,Dryness,0.84,True,0.86,4,13
HSP20218161,Diet,Excepturi Tool,Serum,Hair Thinning,0.93,False,0.83,5,17
HSP20222245,Skincare,Explicabo Cleanser,Supplement,Hair Thinning,0.8,True,0.62,2,45
HSP20237499,Haircare,Unde Serum,Oil,Pigmentation,0.87,False,0.98,3,23
HSP20231485,Skincare,Dolor Serum,Cleanser,Wrinkles,0.79,True,0.95,5,58
HSP20238381,Skincare,Nisi Serum,Tool,Hair Thinning,0.78,True,0.99,5,65
HSP20244737,Lifestyle,Minus Oil,Cleanser,Pigmentation,0.89,True,0.62,0,49
HSP20237150,Haircare,Aut Oil,Oil,Dryness,0.88,False,0.49,0,16
HSP20244043,Skincare,Occaecati Oil,Serum,Wrinkles,0.78,False,0.38,4,89
HSP20257227,Lifestyle,Sapiente Supplement,Oil,Pigmentation,0.73,True,0.54,2,67
HSP20215839,Haircare,Perferendis Supplement,Tool,Pigmentation,0.92,False,0.73,4,79
HSP20222204,Diet,Reprehenderit Cleanser,Oil,Pigmentation,0.73,True,0.9,2,29
HSP20215390,Diet,Natus Oil,Oil,Wrinkles,0.87,False,0.97,5,68
HSP20227225,Haircare,Quibusdam Tool,Supplement,Acne,0.89,False,0.42,5,56
HSP20227383,Skincare,Quae Cleanser,Cleanser,Dryness,0.84,False,0.75,5,10
HSP20236909,Skincare,Voluptate Supplement,Serum,Hair Thinning,0.71,False,0.31,5,89
HSP20212499,Skincare,Nihil Oil,Serum,Pigmentation,0.74,True,0.48,4,85
HSP20216050,Lifestyle,Quisquam Cleanser,Cleanser,Dryness,0.82,True,0.64,5,46
HSP20246896,Lifestyle,Amet Oil,Cleanser,Pigmentation,0.74,False,0.77,0,18
HSP20232674,Diet,Magni Tool,Supplement,Dryness,0.87,True,0.51,4,44
HSP20222430,Skincare,Voluptates Oil,Cleanser,Hair Thinning,0.7,True,0.35,3,30
HSP20228061,Skincare,Quidem Supplement,Oil,Wrinkles,0.81,True,0.41,5,31
HSP20249395,Skincare,Saepe Tool,Tool,Acne,0.81,False,0.74,0,88
HSP20242692,Haircare,Tempore Supplement,Cleanser,Pigmentation,0.86,True,0.46,3,38
HSP20212468,Diet,Blanditiis Oil,Tool,Acne,0.8,False,0.73,3,85
HSP20232524,Haircare,Corrupti Supplement,Oil,Dryness,0.95,False,0.83,5,40
HSP20256315,Skincare,Expedita Oil,Oil,Wrinkles,0.86,True,0.55,0,75
HSP20241202,Lifestyle,Unde Supplement,Cleanser,Acne,0.81,False,0.92,2,70
HSP20237779,Diet,Vel Cleanser,Tool,Dryness,0.71,True,0.99,3,74
HSP20242387,Haircare,Libero Supplement,Tool,Wrinkles,0.89,True,0.78,4,88
HSP20254977,Haircare,Doloremque Tool,Supplement,Acne,0.71,False,0.72,5,28
HSP20259537,Skincare,Tenetur Tool,Supplement,Pigmentation,0.84,False,0.37,4,26
HSP20227237,Lifestyle,Similique Cleanser,Oil,Wrinkles,0.78,True,0.92,1,20
HSP20223274,Haircare,Aperiam Supplement,Tool,Acne,0.86,True,0.59,5,78
HSP20235933,Lifestyle,Recusandae Oil,Oil,Dryness,0.72,False,0.8,0,39
HSP20239079,Skincare,Tenetur Tool,Oil,Pigmentation,0.9,False,0.73,3,61
HSP20222036,Diet,Veritatis Cleanser,Cleanser,Pigmentation,0.85,False,0.6,4,58
HSP20228121,Diet,Tenetur Serum,Oil,Hair Thinning,0.87,True,0.46,0,68
HSP20237899,Diet,Natus Serum,Oil,Acne,0.97,True,0.71,2,25
HSP20238933,Diet,Iure Supplement,Supplement,Wrinkles,0.79,True,0.61,5,87
HSP20216916,Diet,Non Serum,Serum,Pigmentation,0.93,False,0.41,2,49
HSP20235040,Skincare,Corrupti Oil,Oil,Wrinkles,0.78,False,0.78,4,65
HSP20244203,Diet,Accusamus Serum,Cleanser,Hair Thinning,0.79,True,0.85,0,29
HSP20242752,Lifestyle,Consequuntur Oil,Serum,Wrinkles,0.74,True,0.83,1,51
HSP20225991,Diet,Facilis Tool,Cleanser,Dryness,0.72,False,0.31,2,23
HSP20217483,Diet,Est Tool,Tool,Acne,0.96,False,0.71,0,31
HSP20237224,Diet,Quaerat Cleanser,Supplement,Acne,0.8,False,0.46,3,52
HSP20238212,Diet,Quas Oil,Serum,Pigmentation,0.88,True,0.66,0,89
HSP20238055,Skincare,Quos Serum,Serum,Pigmentation,0.99,False,0.99,1,79
HSP20253230,Skincare,Repellendus Cleanser,Tool,Hair Thinning,0.88,True,0.61,2,73
HSP20236253,Diet,Voluptas Supplement,Tool,Acne,0.84,True,0.78,1,65
HSP20254290,Lifestyle,Repellat Serum,Cleanser,Wrinkles,0.73,False,0.53,5,20
HSP20246147,Diet,Est Oil,Tool,Pigmentation,0.72,True,0.35,4,7
HSP20227524,Skincare,Occaecati Oil,Supplement,Pigmentation,0.76,False,0.64,4,39
HSP20235775,Skincare,Minima Tool,Serum,Dryness,0.93,True,0.64,4,83
HSP20244971,Haircare,Mollitia Cleanser,Tool,Acne,0.8,False,0.36,2,19
HSP20237161,Lifestyle,Officiis Supplement,Tool,Pigmentation,0.86,True,0.49,1,79
HSP20237437,Haircare,Veritatis Oil,Oil,Pigmentation,0.88,False,0.98,1,60
HSP20232865,Diet,Repudiandae Tool,Oil,Dryness,0.73,True,0.45,1,37
HSP20254273,Lifestyle,Voluptas Supplement,Oil,Dryness,0.84,False,0.98,0,8
HSP20259939,Skincare,Provident Supplement,Tool,Hair Thinning,0.92,True,0.93,5,22
HSP20221440,Skincare,Distinctio Serum,Cleanser,Acne,0.8,True,0.99,2,31
HSP20244434,Lifestyle,Laborum Tool,Cleanser,Hair Thinning,0.73,False,0.34,4,68
HSP20245773,Haircare,Alias Cleanser,Serum,Dryness,0.95,True,0.95,3,16
HSP20217703,Skincare,Perspiciatis Tool,Serum,Wrinkles,0.73,True,0.38,1,33
HSP20243280,Lifestyle,Corporis Oil,Oil,Dryness,0.71,True,0.37,2,41
HSP20234965,Skincare,Impedit Supplement,Serum,Hair Thinning,0.76,True,0.98,3,7
HSP20233525,Haircare,Nesciunt Oil,Cleanser,Hair Thinning,0.89,True,0.84,5,83
HSP20247176,Diet,Blanditiis Cleanser,Tool,Wrinkles,0.93,True,0.67,2,75
HSP20218357,Haircare,Cum Supplement,Tool,Dryness,0.93,False,0.72,1,78
HSP20258851,Lifestyle,Dicta Supplement,Tool,Pigmentation,0.79,False,0.69,4,18
HSP20257566,Skincare,Laudantium Tool,Cleanser,Dryness,0.85,True,0.88,2,53
HSP20259300,Diet,Ipsa Oil,Cleanser,Hair Thinning,0.98,True,0.59,2,58
HSP20249907,Haircare,Laboriosam Tool,Tool,Acne,0.92,False,0.37,0,83
HSP20216890,Skincare,Odit Supplement,Supplement,Hair Thinning,0.93,False,0.56,2,33
HSP20252392,Skincare,Enim Cleanser,Tool,Wrinkles,0.71,True,0.55,2,81
HSP20215067,Skincare,Quasi Tool,Supplement,Acne,0.88,False,0.38,3,79
HSP20233725,Diet,Perspiciatis Cleanser,Serum,Dryness,0.97,False,0.35,4,72
HSP20251725,Skincare,Laudantium Supplement,Supplement,Pigmentation,0.97,True,0.79,0,78
HSP20257547,Skincare,Pariatur Oil,Cleanser,Hair Thinning,0.8,False,0.57,2,73
HSP20238052,Diet,Consequatur Tool,Oil,Pigmentation,0.91,False,0.72,0,12
HSP20211172,Haircare,Nulla Oil,Cleanser,Hair Thinning,0.89,False,0.57,2,76
HSP20215239,Skincare,Voluptatem Oil,Cleanser,Acne,0.84,True,0.99,4,88
HSP20229366,Skincare,Odio Supplement,Oil,Acne,0.76,True,0.59,4,70
HSP20254621,Diet,Ipsum Cleanser,Supplement,Wrinkles,0.78,False,0.84,5,25
HSP20247129,Haircare,Atque Supplement,Supplement,Pigmentation,0.92,False,0.5,4,10
HSP20248586,Diet,In Oil,Tool,Acne,0.72,True,0.31,0,50
HSP20259199,Skincare,Aperiam Cleanser,Cleanser,Wrinkles,0.82,True,0.59,2,30
HSP20226651,Diet,Voluptatum Tool,Supplement,Wrinkles,0.99,True,0.63,0,24
HSP20218909,Diet,Cum Serum,Tool,Acne,0.77,False,0.92,5,64
HSP20215840,Haircare,Adipisci Supplement,Supplement,Wrinkles,0.84,True,0.72,4,53
HSP20242406,Lifestyle,Laboriosam Oil,Cleanser,Pigmentation,0.73,False,0.57,3,43
HSP20213321,Lifestyle,Tenetur Oil,Cleanser,Acne,0.97,True,0.71,2,63
HSP20236110,Haircare,Corrupti Tool,Tool,Acne,0.8,True,0.74,5,14
HSP20238460,Skincare,Veritatis Oil,Cleanser,Pigmentation,0.96,False,0.49,2,87
HSP20229537,Skincare,Doloremque Tool,Serum,Pigmentation,0.85,True,0.97,0,26
HSP20246706,Haircare,Exercitationem Cleanser,Serum,Pigmentation,0.75,False,0.8,2,65
HSP20242599,Haircare,Quas Cleanser,Oil,Hair Thinning,0.88,True,0.78,4,68
HSP20248412,Lifestyle,Doloribus Supplement,Oil,Pigmentation,0.8,False,0.52,2,24
HSP20232100,Diet,Quod Tool,Oil,Hair Thinning,0.9,False,0.45,3,76
HSP20231732,Diet,Dolore Serum,Oil,Wrinkles,0.82,False,0.43,4,68
HSP20211370,Haircare,Iure Oil,Supplement,Hair Thinning,0.7,False,0.98,0,35
HSP20232791,Skincare,Ratione Serum,Serum,Dryness,0.83,False,0.98,2,40
HSP20224996,Lifestyle,Nobis Supplement,Supplement,Dryness,0.74,True,0.71,2,63
HSP20253858,Diet,Officiis Cleanser,Tool,Pigmentation,0.76,False,0.85,2,65
HSP20253623,Skincare,Eveniet Supplement,Serum,Pigmentation,0.93,False,0.38,0,49
HSP20237985,Lifestyle,Necessitatibus Cleanser,Cleanser,Wrinkles,0.96,True,0.44,3,84
HSP20244798,Diet,Suscipit Serum,Serum,Hair Thinning,0.88,True,0.99,4,57
HSP20244022,Skincare,Ea Cleanser,Tool,Wrinkles,0.96,False,0.97,5,85
HSP20228080,Diet,Ea Supplement,Tool,Pigmentation,0.8,True,0.37,1,80
HSP20241478,Skincare,Tempore Cleanser,Cleanser,Dryness,0.75,False,0.65,0,85
HSP20254232,Lifestyle,Unde Oil,Serum,Acne,0.93,True,0.41,0,55
HSP20248037,Lifestyle,Non Oil,Supplement,Dryness,0.89,False,0.53,0,40
HSP20241072,Skincare,Nam Tool,Tool,Pigmentation,0.8,True,0.76,3,19
HSP20224371,Diet,Aliquam Cleanser,Oil,Hair Thinning,0.84,False,0.87,3,39
HSP20232025,Haircare,Sint Supplement,Oil,Wrinkles,0.75,True,0.85,5,71
HSP20252667,Lifestyle,Eius Serum,Oil,Acne,0.72,False,0.44,3,56
HSP20254063,Diet,Odio Supplement,Tool,Acne,0.89,False,0.9,1,17
HSP20236340,Lifestyle,Rerum Supplement,Cleanser,Acne,0.77,False,0.53,4,11
HSP20228496,Skincare,Nobis Supplement,Cleanser,Acne,0.86,True,0.45,3,9
HSP20215298,Diet,Molestias Supplement,Oil,Pigmentation,0.94,True,0.84,1,87
HSP20249646,Diet,Ab Supplement,Tool,Pigmentation,0.74,False,0.62,3,80
HSP20237367,Diet,Voluptatibus Supplement,Tool,Acne,0.92,True,0.54,3,73
HSP20257431,Skincare,Error Cleanser,Serum,Wrinkles,0.88,True,0.34,3,33
HSP20252871,Skincare,Enim Tool,Cleanser,Pigmentation,0.88,False,0.41,0,28
HSP20236766,Haircare,Hic Supplement,Supplement,Hair Thinning,0.94,True,0.55,1,29
HSP20243826,Diet,Voluptatibus Tool,Serum,Dryness,0.78,False,0.89,2,47
HSP20232388,Lifestyle,At Serum,Serum,Wrinkles,0.71,True,0.58,5,66
HSP20226131,Diet,Repellat Cleanser,Supplement,Acne,0.81,False,0.5,4,23
HSP20214908,Lifestyle,Corporis Cleanser,Cleanser,Wrinkles,0.96,True,0.83,1,33
HSP20232916,Skincare,Quidem Oil,Supplement,Acne,0.72,True,0.8,4,16
HSP20227116,Skincare,Ea Oil,Serum,Wrinkles,0.85,False,0.93,1,44
HSP20229369,Diet,Maiores Cleanser,Cleanser,Pigmentation,0.79,False,0.7,0,30
HSP20247852,Lifestyle,Itaque Cleanser,Cleanser,Pigmentation,0.85,False,0.64,2,16
HSP20253258,Lifestyle,Eius Cleanser,Tool,Hair Thinning,0.83,False,0.44,0,28
HSP20257286,Diet,Officia Cleanser,Serum,Pigmentation,0.92,True,0.62,2,88
HSP20244043,Haircare,Cum Supplement,Serum,Wrinkles,0.98,True,0.48,5,32
HSP20249804,Lifestyle,Fuga Tool,Supplement,Acne,0.9,False,0.96,5,46
HSP20223733,Diet,Velit Cleanser,Oil,Acne,0.89,True,0.91,5,38
HSP20245732,Diet,Porro Supplement,Oil,Dryness,0.94,True,0.55,2,11
HSP20224065,Diet,Quia Supplement,Cleanser,Acne,0.87,False,0.41,0,21
HSP20238389,Haircare,Tempore Tool,Serum,Acne,0.86,False,0.46,2,90
HSP20251878,Haircare,Ipsam Oil,Supplement,Dryness,0.92,True,0.67,2,13
HSP20231157,Lifestyle,Saepe Serum,Supplement,Wrinkles,0.82,True,0.49,1,49
HSP20243236,Diet,Molestias Supplement,Oil,Dryness,0.99,False,0.35,4,78
HSP20227290,Skincare,Similique Tool,Cleanser,Hair Thinning,0.71,False,0.45,1,85
HSP20259281,Lifestyle,Mollitia Supplement,Tool,Wrinkles,0.98,True,0.99,0,51
HSP20247703,Diet,Repudiandae Oil,Cleanser,Dryness,0.89,True,0.92,3,86
HSP20247809,Haircare,Cum Oil,Oil,Acne,0.76,False,0.98,0,45
HSP20249006,Diet,Laudantium Oil,Supplement,Acne,0.74,True,0.37,3,47
HSP20222354,Skincare,Libero Supplement,Oil,Wrinkles,0.73,False,0.7,2,73
HSP20251505,Skincare,Officia Oil,Supplement,Hair Thinning,0.93,False,0.56,4,70
HSP20225785,Haircare,Sit Cleanser,Cleanser,Dryness,0.98,False,0.6,1,12
HSP20215503,Diet,Doloribus Cleanser,Serum,Acne,0.74,False,0.63,1,15
HSP20229808,Skincare,Veniam Serum,Oil,Hair Thinning,0.9,False,0.88,0,38
HSP20233755,Lifestyle,Voluptatibus Cleanser,Supplement,Hair Thinning,0.83,True,0.72,5,18
HSP20249115,Diet,In Cleanser,Serum,Dryness,0.78,False,0.75,0,24
HSP20259369,Haircare,Sint Cleanser,Cleanser,Hair Thinning,0.99,False,0.33,5,22
HSP20212871,Diet,Rerum Serum,Cleanser,Pigmentation,0.96,False,0.69,2,24
HSP20239898,Haircare,Blanditiis Supplement,Tool,Dryness,0.77,True,0.97,2,37
HSP20239880,Skincare,Veniam Cleanser,Cleanser,Dryness,0.84,True,0.53,0,10
HSP20218231,Skincare,Deleniti Cleanser,Cleanser,Wrinkles,0.75,True,0.47,4,27
HSP20254580,Diet,Ipsam Cleanser,Supplement,Acne,0.94,False,0.73,4,19
HSP20242677,Haircare,Cumque Supplement,Cleanser,Dryness,0.96,False,0.46,3,21
HSP20225877,Lifestyle,Excepturi Oil,Cleanser,Hair Thinning,0.74,False,0.3,5,73
HSP20218368,Diet,Inventore Oil,Oil,Wrinkles,0.85,False,1.0,0,75
HSP20236711,Lifestyle,Cum Oil,Tool,Pigmentation,0.9,True,0.52,3,15
HSP20218193,Diet,Ducimus Serum,Tool,Dryness,0.95,True,0.85,5,66
HSP20214882,Skincare,Minima Tool,Serum,Wrinkles,0.7,True,0.87,1,55
HSP20226744,Skincare,Voluptate Cleanser,Oil,Dryness,0.79,True,0.4,5,49
HSP20258015,Lifestyle,Dicta Oil,Cleanser,Wrinkles,0.77,True,0.63,3,32
HSP20223281,Lifestyle,Quaerat Cleanser,Tool,Dryness,0.82,False,0.5,2,83
HSP20224390,Lifestyle,Molestias Oil,Oil,Dryness,0.75,True,0.83,5,45
HSP20216747,Haircare,Nihil Tool,Cleanser,Acne,0.99,False,0.84,3,28
HSP20255605,Haircare,Saepe Cleanser,Cleanser,Dryness,0.79,True,0.47,1,73
HSP20259827,Skincare,Deserunt Cleanser,Tool,Pigmentation,0.76,True,0.4,5,27
HSP20226302,Haircare,Repellat Supplement,Tool,Acne,0.86,False,0.72,1,69
HSP20235740,Skincare,Molestiae Tool,Supplement,Acne,0.9,True,0.78,2,45
HSP20255380,Skincare,Nisi Cleanser,Supplement,Pigmentation,0.78,True,0.53,1,82
HSP20252560,Haircare,Ea Supplement,Supplement,Wrinkles,0.9,False,0.54,5,10
HSP20227743,Haircare,Placeat Tool,Cleanser,Pigmentation,0.76,True,0.56,2,60
HSP20215543,Haircare,Tempora Tool,Cleanser,Dryness,0.78,False,0.36,2,21
HSP20223174,Diet,Quidem Cleanser,Supplement,Hair Thinning,0.94,True,0.9,1,73
HSP20223396,Lifestyle,Voluptate Tool,Tool,Pigmentation,0.76,True,0.35,5,85
HSP20235055,Skincare,Tenetur Supplement,Cleanser,Acne,0.91,False,0.45,2,78
HSP20249019,Lifestyle,Doloribus Supplement,Tool,Pigmentation,0.81,True,0.34,4,30
HSP20225402,Diet,Quos Oil,Cleanser,Dryness,0.77,True,0.86,5,31
HSP20247146,Skincare,Doloremque Serum,Oil,Acne,0.93,False,0.44,0,78
HSP20242237,Lifestyle,Porro Tool,Supplement,Hair Thinning,0.8,False,0.39,3,65
HSP20217600,Diet,Illo Oil,Supplement,Dryness,0.72,True,0.99,2,77
HSP20255558,Haircare,Deserunt Supplement,Oil,Pigmentation,0.89,True,0.68,4,88
HSP20238449,Lifestyle,Ea Tool,Cleanser,Dryness,0.92,False,0.89,5,7
HSP20246362,Haircare,Ipsam Supplement,Cleanser,Pigmentation,0.93,False,0.31,5,20
HSP20251040,Skincare,Odio Serum,Supplement,Pigmentation,0.75,False,0.76,1,90
HSP20218511,Diet,Sit Serum,Cleanser,Wrinkles,0.81,False,0.99,3,60
HSP20232037,Skincare,Asperiores Tool,Supplement,Acne,0.89,False,0.97,4,58
HSP20257516,Diet,Magnam Oil,Serum,Dryness,0.76,True,0.9,3,41
HSP20228039,Haircare,Accusamus Supplement,Supplement,Dryness,0.79,True,0.99,0,62
HSP20229105,Diet,Placeat Supplement,Cleanser,Dryness,0.75,False,0.66,5,15
HSP20236289,Diet,Deleniti Cleanser,Supplement,Acne,0.93,True,0.6,3,16
HSP20236533,Diet,Earum Cleanser,Supplement,Dryness,0.84,True,0.99,0,84
HSP20253139,Skincare,Molestiae Supplement,Oil,Hair Thinning,0.82,True,0.72,5,10
HSP20258951,Diet,Ratione Cleanser,Serum,Dryness,0.72,True,0.89,2,27
HSP20231793,Lifestyle,Quae Supplement,Tool,Wrinkles,0.89,False,0.58,3,77
HSP20212631,Lifestyle,Ullam Serum,Oil,Wrinkles,0.7,False,0.71,2,43
HSP20241266,Haircare,Possimus Tool,Oil,Dryness,0.7,True,0.3,3,10
HSP20213588,Lifestyle,Nemo Tool,Serum,Acne,0.88,True,0.43,5,11
HSP20248479,Skincare,Vitae Cleanser,Supplement,Pigmentation,0.76,True,0.76,2,57
HSP20218009,Diet,Porro Cleanser,Serum,Acne,0.72,False,0.52,2,82
HSP20223161,Skincare,Nesciunt Serum,Supplement,Pigmentation,0.74,True,0.71,0,14
HSP20233604,Lifestyle,Voluptatum Cleanser,Cleanser,Acne,0.89,False,0.8,4,29
HSP20232529,Skincare,Numquam Supplement,Tool,Hair Thinning,0.77,True,0.36,0,60
HSP20235102,Diet,Porro Serum,Supplement,Acne,0.72,True,0.6,0,14
HSP20217092,Lifestyle,Doloremque Serum,Supplement,Dryness,0.97,True,0.45,0,51
HSP20221848,Diet,Blanditiis Serum,Cleanser,Acne,0.77,False,0.37,5,73
HSP20246005,Lifestyle,Recusandae Tool,Supplement,Acne,0.88,False,0.78,3,8
HSP20228032,Lifestyle,Aliquam Oil,Supplement,Acne,0.89,False,0.9,0,40
HSP20212559,Haircare,Est Supplement,Serum,Pigmentation,0.84,False,0.39,0,79
HSP20214496,Diet,Illum Serum,Supplement,Dryness,0.78,False,0.76,3,13
HSP20242276,Haircare,Aliquid Serum,Supplement,Dryness,0.88,False,0.67,0,20
HSP20224705,Diet,Harum Serum,Serum,Acne,0.9,False,0.75,1,67
HSP20258291,Skincare,Et Supplement,Cleanser,Pigmentation,0.96,True,0.71,2,21
HSP20211132,Skincare,Quidem Oil,Serum,Wrinkles,0.93,False,0.47,0,87
HSP20232975,Diet,Illo Oil,Cleanser,Pigmentation,0.9,False,0.93,1,22
HSP20243165,Skincare,Dolores Oil,Cleanser,Wrinkles,0.81,True,0.85,1,25
HSP20242160,Skincare,Officia Oil,Cleanser,Pigmentation,0.91,True,0.34,4,89
HSP20227276,Diet,Recusandae Supplement,Cleanser,Pigmentation,0.87,True,0.39,4,73
HSP20212678,Lifestyle,Possimus Serum,Tool,Wrinkles,0.98,True,0.87,2,36
HSP20216133,Haircare,Quo Oil,Serum,Acne,0.73,True,0.39,4,90
HSP20235902,Haircare,Quaerat Serum,Tool,Acne,0.87,False,0.54,0,10
HSP20227270,Skincare,Culpa Cleanser,Tool,Wrinkles,0.71,True,0.68,4,24
HSP20223340,Haircare,Rem Tool,Tool,Wrinkles,0.81,False,0.37,5,16
HSP20219691,Diet,Cum Tool,Supplement,Hair Thinning,0.93,True,0.94,2,40
HSP20251138,Haircare,Fugiat Supplement,Supplement,Acne,0.92,True,0.88,3,61
HSP20253688,Diet,Quisquam Cleanser,Oil,Dryness,0.76,False,0.48,5,83
HSP20246753,Lifestyle,Maiores Oil,Supplement,Hair Thinning,0.76,True,0.84,0,11
HSP20223480,Diet,Quis Serum,Cleanser,Hair Thinning,0.97,True,0.8,5,66
HSP20248248,Haircare,Animi Supplement,Cleanser,Acne,0.96,False,0.75,3,67
HSP20222420,Lifestyle,Nulla Tool,Tool,Dryness,0.81,False,0.6,3,65
HSP20213293,Skincare,Quisquam Serum,Oil,Acne,0.72,True,0.32,2,13
HSP20217291,Haircare,Esse Supplement,Serum,Dryness,0.9,True,0.61,5,19
HSP20238035,Diet,Nisi Oil,Tool,Dryness,0.86,True,0.69,4,30
HSP20233290,Haircare,Corporis Oil,Oil,Acne,0.78,False,0.63,5,27
HSP20225537,Skincare,Ullam Serum,Oil,Dryness,0.84,False,0.57,5,21
HSP20215065,Haircare,Expedita Oil,Oil,Acne,0.94,False,0.62,4,61
HSP20255668,Skincare,In Serum,Serum,Hair Thinning,0.88,False,0.93,0,37
